time;lon;lat;alt;pitch;bank;ias;tas;gs;vv
1695742688912;14.0264206622976;51.1334514718974;405.820966295928;1.25577723645739;1.65412225132306;61.9195137023926;66.3639907836914;66.048528267141;-13.3871688842773
1695742689017;14.0264169476221;51.1334837016518;405.376025885796;1.26940986715391;1.93329026425188;61.918098449707;66.3610687255859;66.0429891709645;-13.4300975799561
1695742689124;14.0264132319175;51.1335155679095;404.934801663878;1.28315103382521;2.1839954756806;61.9175682067871;66.3608169555664;66.03762315979;-13.4721441268921
1695742689230;14.02640942398;51.1335478109662;404.487118597291;1.29615870221268;2.38727979722485;61.9156150817871;66.3631896972656;66.0349510974394;-13.5141382217407
1695742689340;14.0264055711555;51.1335799813281;404.039307393304;1.3092579378237;2.53313860376471;61.9171257019043;66.3678512573242;66.0345711484879;-13.5552320480347
1695742689446;14.0264016562663;51.1336121808514;403.590046651808;1.32445212051922;2.63488581187909;61.9215660095215;66.3746337890625;66.0358361062577;-13.5953807830811
1695742689552;14.0263974838168;51.1336459438153;403.117881215819;1.33993263755135;2.69772418265446;61.9289894104004;66.3834609985352;66.0389008445451;-13.6364860534668
1695742689656;14.0263933987682;51.1336784318806;402.662508343393;1.35152186774727;2.72310831097518;61.9380226135254;66.3928070068359;66.0444148274559;-13.6751041412354
1695742689789;14.0263893502936;51.1337100738665;402.218089238614;1.35942354284333;2.73088640975783;61.9480056762695;66.4015884399414;66.0488323516498;-13.7116985321045
1695742689869;14.026384053603;51.1337506497954;401.647046598345;1.3663507420439;2.75599528759373;61.9614295959473;66.4128265380859;66.0537759607135;-13.7568063735962
1695742690001;14.026380847946;51.1337747640035;401.307180283382;1.37052003892366;2.77566722559963;61.9696807861328;66.4196014404297;66.0590775538487;-13.7823886871338
1695742690117;14.0263754260406;51.1338148161419;400.741870503852;1.37021043925519;2.82164495516742;61.9833641052246;66.4295425415039;66.0643030572243;-13.8230743408203
1695742690201;14.0263708289255;51.1338480842616;400.271739306277;1.36497093710985;2.85980176073465;61.9943733215332;66.4378204345703;66.072185227094;-13.8546953201294
1695742690313;14.0263669448129;51.1338757243081;399.880895907608;1.35788301502038;2.88551604565275;62.0033493041992;66.4443893432617;66.0777664059537;-13.8791780471802
1695742690422;14.0263620883152;51.1339097007371;399.40025592105;1.34273835119634;2.91793136993396;62.0139465332031;66.4512634277344;66.0845757725458;-13.9068946838379
1695742690528;14.0263573009813;51.1339425945452;398.934944543767;1.32195003012718;2.94321132570935;62.0234718322754;66.4575805664063;66.091832951817;-13.9307737350464
1695742690639;14.0263524262787;51.1339755106091;398.469600248715;1.29721055134486;2.96629554818089;62.0322685241699;66.4623870849609;66.0967424672838;-13.9512376785278
1695742690769;14.0263474690481;51.1340084136325;398.004942102968;1.27035680884931;3.00837173415204;62.0398025512695;66.4659576416016;66.102504734151;-13.9678916931152
1695742690874;14.0263411770725;51.1340493898282;397.427344719774;1.23610970674234;3.06715899428969;62.0479278564453;66.4700927734375;66.1112161730036;-13.9827585220337
1695742690982;14.0263361803878;51.1340813296767;396.978212618132;1.21233147036399;3.1120642022046;62.0538024902344;66.4729385375977;66.1161885573088;-13.9895000457764
1695742691067;14.0263310604202;51.1341135268603;396.526519335379;1.190551384483;3.16345596841202;62.0590515136719;66.4751663208008;66.1205639631182;-13.9921731948853
1695742691179;14.0263269518022;51.1341389893755;396.170083259787;1.17375210733253;3.20247927958113;62.0628089904785;66.4767227172852;66.1227750024777;-13.9915380477905
1695742691314;14.0263212956201;51.1341735106615;395.687921619656;1.14803644510743;3.25604136354886;62.0673065185547;66.4769592285156;66.12624578856;-13.9872055053711
1695742691420;14.0263144044999;51.1342147536272;395.113589861799;1.11414558005436;3.34184679088374;62.0705986022949;66.4754257202148;66.1291845595178;-13.9770088195801
1695742691527;14.0263087899768;51.1342477166421;394.656081017015;1.09013767856517;3.40971448404541;62.0697402954102;66.4744186401367;66.1309500821727;-13.9647903442383
